0.296128655,0.2137133,0.206406597,0.283751448
0.301699251,0.201457581,0.205285411,0.291557757
0.29970653,0.199127648,0.209775198,0.291390625
0.29372312,0.208568275,0.206954129,0.290754476
0.30172917,0.207610067,0.201673392,0.288987371
0.293308537,0.211996718,0.205061852,0.289632893
0.299072639,0.204410737,0.20595709,0.290559534
0.307758859,0.191316919,0.208505937,0.292418285
0.291529778,0.209122305,0.210338536,0.289009381
0.299762401,0.203985487,0.201876231,0.294375881
0.297379439,0.214193297,0.203627865,0.284799398
0.294016541,0.206904405,0.206101567,0.292977486
0.300556463,0.207069848,0.203615226,0.288758463
0.305598525,0.197235285,0.206322127,0.290844064
0.296047604,0.20968511,0.20682719,0.287440096
0.299632484,0.206839237,0.201080022,0.292448256
0.301313639,0.214405814,0.200919471,0.283361075
0.299163912,0.199411328,0.207845548,0.293579212
0.299576707,0.203072442,0.209112017,0.288238835
0.305965473,0.189452091,0.20950151,0.295080927
0.287638065,0.215040898,0.209680859,0.287640179
0.297600436,0.203649559,0.203444226,0.295305778
0.293936995,0.215557113,0.205269713,0.285236179
0.292791216,0.206906224,0.205903684,0.294398876
0.303286306,0.204401894,0.204080569,0.288231231
0.304485386,0.195731831,0.208523703,0.29125908
0.294478158,0.210227976,0.206265305,0.289028561
0.300872639,0.202391564,0.202686851,0.294048946
0.30137858,0.207590665,0.206381865,0.284648889
0.293937017,0.201735376,0.208656657,0.29567095
0.29566645,0.2134897,0.202708104,0.288135746
0.30939644,0.192663257,0.204197332,0.293742971
0.288823297,0.213957659,0.210542696,0.286676348
0.30182934,0.198790522,0.202633037,0.296747101
0.300967,0.211822057,0.20213542,0.285075524
0.295058669,0.207863689,0.205167199,0.291910442
0.303783577,0.205693825,0.20177686,0.288745738
0.303696762,0.200082458,0.205312635,0.290908145
0.300057517,0.205486984,0.205755307,0.288700192
0.302100029,0.202903273,0.203516621,0.291480078
0.297667025,0.218035955,0.200722958,0.283574063
0.300845706,0.204950411,0.200555374,0.29364851
0.304540862,0.203060218,0.20661156,0.285787361
0.310139011,0.181238853,0.211953241,0.296668895
0.288695401,0.214046115,0.209225593,0.288032891
0.298419259,0.207748179,0.198577071,0.295255491
0.293540364,0.221201082,0.202224955,0.283033598
0.293659422,0.206880957,0.2052416,0.29421802
0.30472901,0.205341289,0.202233864,0.287695838
0.309023645,0.193544429,0.206409161,0.291022764
0.298842714,0.207441837,0.206514827,0.287200622
0.299897598,0.205367178,0.201503985,0.293231238
0.301230921,0.21252841,0.202150096,0.284090573
0.299454291,0.198757692,0.207798703,0.293989315
0.297045876,0.205352901,0.207970372,0.289630851
0.307717752,0.190110618,0.207239374,0.294932256
0.290608851,0.212622882,0.208973584,0.287794684
0.293708469,0.210933748,0.201432029,0.293925754
0.299172471,0.217546255,0.198485641,0.284795634
0.297601719,0.207472621,0.203779627,0.291146033
0.30641109,0.200102518,0.204916544,0.288569847
0.309375523,0.189815996,0.208169215,0.292639267
0.295968255,0.210560786,0.206202058,0.287268901
0.29894127,0.206667393,0.200604268,0.293787069
0.298088087,0.216230362,0.202976681,0.282704871
0.298214254,0.198566596,0.206727995,0.296491155
0.298551751,0.207210648,0.20686712,0.287370481
0.310982871,0.187263048,0.206774182,0.294979899
0.285685785,0.223039604,0.206591023,0.284683588
0.299324572,0.210237057,0.195384405,0.295053966
0.304096321,0.218589922,0.198335765,0.278977992
0.297427624,0.19913484,0.208642583,0.294794954
0.305944582,0.201084517,0.205564412,0.287406488
0.310076337,0.190143455,0.207246851,0.292533357
0.286802158,0.220364598,0.206554119,0.286279125
0.301442235,0.203023717,0.200028685,0.295505363
0.298651589,0.212202735,0.206784902,0.282360775
0.292353766,0.200103999,0.21047177,0.297070465
0.301483624,0.20620869,0.204292823,0.288014864
0.306043174,0.191777576,0.208477145,0.293702105
0.285051858,0.219060078,0.209218759,0.286669305
0.301137066,0.201341071,0.200373035,0.297148828
0.298765491,0.215267292,0.20410126,0.281865958
0.295869862,0.200434576,0.207693621,0.296001941
0.300891301,0.209963367,0.203012464,0.286132868
0.307066474,0.19615344,0.204451225,0.292328862
0.29230183,0.214518948,0.206688684,0.286490538
0.303267255,0.199797872,0.202941042,0.293993831
0.300585539,0.214264729,0.203042773,0.282106959
0.293716324,0.206128128,0.204591509,0.295564039
0.305191608,0.205797763,0.203618921,0.285391707
0.307641387,0.185230506,0.21176767,0.295360437
0.2831131,0.219337128,0.210123152,0.28742662
0.305538247,0.199100386,0.19855293,0.296808437
0.292232553,0.218978527,0.206531003,0.282257916
0.293769303,0.20280762,0.207124516,0.296298561
0.304575853,0.201063759,0.204144154,0.290216234
0.302105944,0.199685597,0.209003084,0.289205376
0.296452585,0.207653509,0.205012118,0.290881788
0.294972994,0.217929565,0.198515124,0.288582317
0.306210873,0.209685486,0.198436038,0.285667603
0.299170511,0.198240241,0.210582925,0.292006323
0.304176992,0.195078081,0.209987452,0.290757475
0.306528277,0.189438722,0.208337661,0.29569534
0.283130841,0.223929456,0.206846629,0.286093074
0.301257633,0.203566821,0.199343828,0.295831717
0.289982363,0.219811894,0.205568323,0.28463742
0.300144817,0.198544905,0.205310021,0.296000257
0.307558543,0.200220053,0.204762023,0.287459381
0.299219653,0.204784948,0.205948949,0.29004645
0.298751228,0.21203136,0.199711511,0.289505901
0.303769839,0.205441166,0.202247377,0.288541618
0.30229653,0.203386317,0.206633919,0.287683233
0.297545877,0.202810002,0.205763841,0.293880281
0.305251577,0.202371368,0.20348976,0.288887294
0.30434063,0.193277947,0.209173626,0.293207796
0.2868648,0.215370854,0.208869256,0.28889509
0.300549738,0.206677319,0.198410472,0.29436247
0.295982304,0.217826516,0.20171221,0.28447897
0.300755525,0.201196956,0.205213402,0.292834116
0.305448247,0.200779211,0.204812107,0.288960436
0.303636032,0.202525276,0.204419122,0.289419569
0.300744263,0.206487595,0.20271642,0.290051723
0.299881473,0.207104905,0.204390564,0.288623058
0.302150414,0.208109655,0.202836675,0.286903255
0.29425658,0.208740535,0.203520491,0.293482394
0.307333333,0.196314573,0.206676066,0.289676028
0.309787738,0.185188035,0.211514274,0.293509953
0.274381814,0.232931415,0.20456507,0.2881217
0.305056102,0.208584258,0.191312424,0.295047217
0.302505781,0.211864691,0.204429762,0.281199765
0.287146639,0.208868658,0.209175694,0.294809009
0.311108866,0.203355042,0.196896755,0.288639337
0.309671422,0.199794698,0.204179824,0.286354056
0.289268723,0.21794845,0.206087785,0.286695042
0.305614321,0.214625208,0.189989901,0.289770569
0.302616911,0.228537131,0.192082369,0.276763588
0.302725976,0.201346188,0.202165818,0.293762018
0.302570179,0.193525691,0.214796021,0.289108109
0.302989613,0.186378779,0.217094854,0.293536754
0.286035383,0.212817819,0.208723381,0.292423417
0.290136139,0.219525156,0.196760527,0.293578178
0.293111437,0.210012095,0.210862882,0.286013585
0.278772669,0.203768461,0.224020159,0.293438711
0.296417985,0.200295618,0.208473991,0.294812407
0.302007381,0.196729837,0.209531806,0.291730976
0.27994512,0.220973069,0.210814964,0.288266848
0.302362297,0.200649173,0.201771975,0.295216555
0.292904189,0.213784219,0.208859071,0.284452521
0.292422522,0.202773937,0.208258824,0.296544717
0.306199409,0.198708699,0.207015958,0.288075934
0.296241899,0.195787203,0.215259464,0.292711434
0.286912415,0.211944652,0.208740125,0.292402807
0.301061586,0.20424547,0.202790194,0.291902749
0.289015516,0.21504323,0.208444431,0.287496822
0.291238363,0.207354609,0.206450432,0.294956596
0.307322731,0.201067189,0.204004058,0.287606022
0.296075054,0.203399553,0.209265433,0.29125996
0.294667865,0.215209306,0.201208594,0.288914235
0.308118181,0.200111282,0.20075282,0.291017717
0.294661177,0.211798112,0.209551105,0.283989605
0.302764598,0.191866818,0.206761225,0.298607359
0.300904121,0.203255641,0.20837121,0.287469028
0.301475027,0.192562855,0.21111925,0.294842868
0.284231708,0.221230201,0.206215256,0.288322835
0.29483617,0.215996157,0.19631553,0.292852142
0.301138113,0.214488237,0.199879412,0.284494237
0.299303818,0.201864845,0.208052038,0.290779298
0.308083643,0.195472794,0.205530293,0.29091327
0.305262712,0.198140758,0.206579212,0.290017318
0.297430309,0.207789542,0.205834515,0.288945634
0.295932434,0.211020567,0.202911404,0.290135595
0.296700774,0.216122586,0.200782476,0.286394164
0.300904142,0.20116327,0.204770277,0.293162311
0.303684254,0.192237835,0.213711339,0.290366572
0.306025889,0.185704232,0.213835418,0.294434462
0.281005957,0.226804772,0.203403454,0.288785817
0.29589661,0.222663922,0.19042478,0.291014688
0.302335511,0.211466629,0.202194083,0.284003777
0.292982863,0.199315511,0.214810524,0.292891101
0.309521455,0.194259481,0.205005065,0.291213999
0.303853178,0.201746942,0.204930105,0.289469776
0.290781521,0.220347189,0.202573025,0.286298265
0.303174364,0.2023325,0.201222276,0.29327086
0.29511323,0.214114863,0.207916845,0.282855063
0.3028108,0.189977389,0.208311932,0.298899879
0.298754473,0.204997293,0.210165743,0.28608249
0.302903591,0.191243441,0.210179882,0.295673086
0.282405974,0.225834689,0.205548224,0.286211113
0.297946031,0.209891643,0.197101316,0.29506101
0.300722403,0.210347304,0.205073164,0.283857129
0.29565643,0.198700856,0.212057062,0.293585652
0.303471804,0.202646842,0.203906968,0.289974387
0.301923488,0.205768737,0.203522467,0.288785308
0.295800473,0.210949846,0.205258243,0.287991437
0.298387161,0.203103927,0.206366347,0.292142566
0.299380977,0.208657513,0.205450385,0.286511124
0.298404406,0.199828788,0.207245284,0.294521521
0.297508454,0.203018386,0.210530684,0.288942476
0.30331169,0.190387203,0.211890402,0.294410705
0.282709163,0.220834647,0.208028019,0.288428171
0.296327304,0.212266825,0.196959858,0.294446013
0.300870036,0.211699797,0.20350152,0.283928647
0.293343443,0.201771959,0.211701938,0.293182661
0.303116698,0.203515095,0.203675184,0.289693023
0.30498595,0.203428885,0.203008898,0.288576267
0.293006803,0.214384876,0.204947286,0.287661036
0.301904724,0.204209502,0.202662135,0.291223639
0.30029356,0.210293106,0.204465692,0.284947643
0.296368709,0.201657763,0.207154454,0.294819074
0.302829033,0.196555816,0.211039797,0.289575354
0.30203589,0.189306548,0.21551991,0.293137652
0.278128534,0.222709867,0.208167052,0.290994548
0.296967625,0.212184312,0.196806163,0.2940419
0.298263597,0.209507858,0.20709206,0.285136485
0.284574472,0.209554735,0.212159785,0.293711008
0.306213122,0.20538111,0.199268177,0.289137591
0.305346913,0.203641322,0.203427866,0.287583899
0.29085749,0.216562932,0.205051938,0.287527641
0.309127849,0.19637522,0.201299832,0.293197099
0.29822071,0.21265408,0.207575233,0.281549977
0.297246209,0.198376092,0.20632003,0.29805767
0.300647187,0.206192417,0.206733883,0.286426513
0.302929709,0.189032277,0.213891866,0.294146148
0.281995891,0.215406606,0.2124597,0.290137803
0.295924647,0.204435096,0.202679174,0.296961083
0.2964965,0.211578445,0.206557512,0.285367542
0.28499759,0.214454053,0.20763036,0.292917996
0.300289932,0.21577225,0.195825078,0.288112741
0.308002445,0.206091518,0.200291107,0.285614929
0.298531633,0.204207196,0.208731701,0.28852947
0.306119323,0.19524529,0.20591277,0.292722617
0.304013695,0.205143783,0.205038806,0.285803716
0.291918842,0.206940582,0.208096505,0.293044071
0.298027431,0.20174518,0.209291602,0.290935787
0.297959254,0.19283231,0.215443758,0.293764678
0.282899835,0.217609318,0.209793495,0.289697352
0.29586178,0.213248104,0.196320002,0.294570113
0.297138205,0.217090783,0.202336928,0.283434084
0.299608908,0.19365524,0.212170756,0.294565097
0.3005648,0.2055699,0.207258037,0.286607263
0.302017518,0.204441603,0.200385874,0.293155005
0.296605557,0.219995228,0.200069993,0.283329223
0.304125896,0.19575637,0.207488721,0.292629014
0.294925878,0.210190803,0.209385787,0.285497532
0.299862748,0.197682733,0.204207003,0.298247517
0.301307341,0.205663135,0.20846185,0.284567675
0.299394787,0.191296944,0.214305745,0.295002523
0.278400953,0.22543312,0.206180961,0.289984966
0.304406386,0.205009691,0.197532121,0.293051803
0.297654122,0.204894348,0.209884227,0.287567303
0.285351277,0.210049387,0.211905966,0.292693371
0.310544492,0.198797485,0.198963542,0.291694482
0.293408977,0.217536496,0.204849133,0.284205393
0.298652125,0.209304902,0.200734482,0.29130849
0.306483426,0.202090023,0.203001434,0.288425116
0.29825273,0.209382582,0.206994289,0.285370399
0.30462899,0.192592236,0.20598572,0.296793054
0.298064353,0.203125595,0.211889454,0.286920598
0.30224197,0.186967482,0.213940209,0.29685034
0.279786193,0.224133573,0.208776616,0.287303617
0.292984585,0.214778832,0.195927389,0.296309193
0.298393463,0.217911937,0.201508496,0.282186104
0.296512864,0.197128916,0.211380632,0.294977588
0.302798714,0.2044149,0.205493031,0.287293354
0.307345891,0.198026507,0.202851745,0.291775857
